iter	Passed	Remaining
1477	241306	1391348
1478	241486	1391280
1479	241657	1391164
1480	241824	1391023
1481	242001	1390934
1482	242170	1390803
1483	242340	1390680
1484	242520	1390614
1485	242688	1390476
1486	242872	1390431
1487	243030	1390240
1488	243198	1390104
1489	243371	1389996
1490	243537	1389847
1491	243712	1389750
1492	243891	1389672
1493	244038	1389418
1494	244193	1389208
1495	244380	1389180
1496	244557	1389094
1497	244728	1388974
1498	244879	1388739
1499	245054	1388642
1500	245219	1388486
1501	245388	1388354
1502	245542	1388138
1503	245711	1388010
1504	245854	1387730
1505	246029	1387634
1506	246226	1387656
1507	246375	1387415
1508	246524	1387168
1509	246676	1386943
1510	246827	1386707
1511	247000	1386601
1512	247170	1386472
1513	247323	1386253
1514	247499	1386157
1515	247668	1386027
1516	247837	1385895
1517	247992	1385688
1518	248176	1385638
1519	248318	1385355
1520	248472	1385138
1521	248622	1384901
1522	248789	1384761
1523	248969	1384687
1524	249142	1384581
1525	249298	1384372
1526	249468	1384247
1527	249645	1384161
1528	249844	1384193
1529	250016	1384076
1530	250190	1383976
1531	250333	1383699
1532	250512	1383622
1533	250663	1383389
1534	250838	1383290
1535	250992	1383072
1536	251148	1382870
1537	251321	1382758
1538	251506	1382714
1539	251677	1382589
1540	251848	1382470
1541	252022	1382366
1542	252174	1382140
1543	252344	1382011
1544	252501	1381814
1545	252672	1381690
1546	252837	1381536
1547	252988	1381303
1548	253141	1381086
1549	253319	1381001
1550	253474	1380788
1551	253650	1380697
1552	253795	1380429
1553	253949	1380215
1554	254095	1379958
1555	254247	1379735
1556	254418	1379612
1557	254562	1379342
1558	254735	1379230
1559	254895	1379048
1560	255063	1378911
1561	255221	1378720
1562	255374	1378499
1563	255526	1378272
1564	255702	1378178
1565	255855	1377958
1566	256007	1377736
1567	256156	1377495
1568	256326	1377367
1569	256488	1377195
1570	256663	1377094
1571	256841	1377011
1572	257014	1376896
1573	257184	1376768
1574	257355	1376647
1575	257505	1376411
1576	257670	1376259
1577	257844	1376152
1578	258015	1376025
1579	258167	1375805
1580	258338	1375681
1581	258507	1375550
1582	258681	1375438
1583	258850	1375308
1584	259022	1375186
1585	259188	1375040
1586	259348	1374859
1587	259514	1374708
1588	259688	1374602
1589	259840	1374375
1590	260009	1374243
1591	260177	1374102
1592	260328	1373876
1593	260493	1373717
1594	260645	1373496
1595	260810	1373340
1596	260979	1373205
1597	261151	1373088
1598	261312	1372911
1599	261485	1372799
1600	261634	1372558
1601	261808	1372452
1602	261961	1372235
1603	262131	1372106
1604	262302	1371980
1605	262489	1371941
1606	262662	1371829
1607	262844	1371759
1608	262999	1371550
1609	263177	1371464
1610	263328	1371237
1611	263501	1371124
1612	263656	1370914
1613	263834	1370826
1614	264009	1370726
1615	264185	1370625
1616	264355	1370497
1617	264537	1370426
1618	264710	1370312
1619	264882	1370196
1620	265056	1370083
1621	265225	1369949
1622	265399	1369841
1623	265555	1369636
1624	265720	1369484
1625	265893	1369366
1626	266043	1369136
1627	266228	1369082
1628	266376	1368840
1629	266535	1368653
1630	266681	1368399
1631	266834	1368181
1632	267004	1368049
1633	267170	1367899
1634	267315	1367642
1635	267461	1367390
1636	267629	1367247
1637	267801	1367129
1638	267969	1366985
1639	268139	1366857
1640	268309	1366724
1641	268489	1366649
1642	268637	1366403
1643	268814	1366311
1644	269016	1366344
1645	269177	1366168
1646	269335	1365972
1647	269520	1365920
1648	269695	1365813
1649	269870	1365709
1650	270046	1365605
1651	270216	1365478
1652	270383	1365330
1653	270556	1365214
1654	270703	1364969
1655	270893	1364935
1656	271059	1364783
1657	271232	1364669
1658	271393	1364494
1659	271560	1364346
1660	271732	1364224
1661	271909	1364129
1662	272078	1363989
1663	272271	1363976
1664	272444	1363856
1665	272601	1363662
1666	272750	1363423
1667	272920	1363292
1668	273067	1363048
1669	273241	1362935
1670	273417	1362832
1671	273563	1362580
1672	273756	1362563
1673	273928	1362444
1674	274079	1362216
1675	274253	1362102
1676	274425	1361982
1677	274590	1361825
1678	274771	1361744
1679	274943	1361625
1680	275094	1361400
1681	275266	1361277
1682	275436	1361146
1683	275605	1361006
1684	275760	1360802
1685	275933	1360683
1686	276080	1360434
1687	276249	1360297
1688	276415	1360148
1689	276584	1360012
1690	276779	1359999
1691	276952	1359884
1692	277129	1359784
1693	277287	1359593
1694	277458	1359462
1695	277604	1359214
1696	277780	1359109
1697	277951	1358984
1698	278126	1358873
1699	278276	1358646
1700	278445	1358504
1701	278629	1358441
1702	278809	1358355
1703	278958	1358120
1704	279108	1357892
1705	279260	1357672
1706	279426	1357520
1707	279570	1357258
1708	279749	1357168
1709	279920	1357041
1710	280111	1357009
1711	280286	1356899
1712	280431	1356647
1713	280600	1356509
1714	280756	1356308
1715	280921	1356152
1716	281093	1356028
1717	281255	1355854
1718	281415	1355674
1719	281560	1355420
1720	281723	1355250
1721	281886	1355085
1722	282062	1354979
1723	282213	1354757
1724	282386	1354635
1725	282556	1354503
1726	282714	1354312
1727	282879	1354156
1728	283056	1354055
1729	283229	1353935
1730	283375	1353688
1731	283545	1353551
1732	283697	1353332
1733	283846	1353099
1734	283997	1352876
1735	284170	1352754
1736	284351	1352675
1737	284523	1352552
1738	284700	1352449
1739	284869	1352313
1740	285042	1352191
1741	285221	1352102
1742	285388	1351952
1743	285537	1351719
1744	285719	1351639
1745	285902	1351571
1746	286055	1351356
1747	286225	1351221
1748	286382	1351023
1749	286556	1350907
1750	286741	1350844
1751	286900	1350658
1752	287067	1350512
1753	287218	1350288
1754	287360	1350023
1755	287533	1349902
1756	287721	1349849
1757	287893	1349726
1758	288065	1349602
1759	288240	1349490
1760	288387	1349249
1761	288542	1349044
1762	288719	1348940
1763	288886	1348793
1764	289059	1348673
1765	289235	1348565
1766	289389	1348354
1767	289572	1348280
1768	289746	1348166
1769	289917	1348033
1770	290088	1347902
1771	290254	1347752
1772	290423	1347609
1773	290569	1347364
1774	290745	1347258
1775	290916	1347127
1776	291085	1346985
1777	291259	1346872
1778	291433	1346751
1779	291626	1346723
1780	291802	1346616
1781	291946	1346363
1782	292099	1346148
1783	292251	1345929
1784	292431	1345841
1785	292582	1345619
1786	292739	1345423
1787	292909	1345284
1788	293058	1345056
1789	293223	1344898
1790	293407	1344823
1791	293570	1344658
1792	293746	1344549
1793	293914	1344402
1794	294084	1344268
1795	294229	1344021
1796	294402	1343898
1797	294574	1343769
1798	294750	1343663
1799	294904	1343453
1800	295074	1343320
1801	295261	1343259
1802	295431	1343124
1803	295600	1342981
1804	295778	1342882
1805	295946	1342736
1806	296117	1342605
1807	296296	1342513
1808	296469	1342387
1809	296626	1342194
1810	296799	1342072
1811	296992	1342037
1812	297165	1341916
1813	297314	1341685
1814	297481	1341533
1815	297658	1341429
1816	297806	1341196
1817	297963	1341000
1818	298133	1340865
1819	298302	1340722
1820	298478	1340612
1821	298644	1340458
1822	298832	1340400
1823	299006	1340282
1824	299178	1340154
1825	299350	1340028
1826	299529	1339930
1827	299701	1339805
1828	299875	1339683
1829	300047	1339555
1830	300235	1339499
1831	300390	1339294
1832	300562	1339167
1833	300734	1339037
1834	300882	1338803
1835	301048	1338647
1836	301222	1338529
1837	301372	1338305
1838	301527	1338100
1839	301708	1338011
1840	301883	1337896
1841	302035	1337679
1842	302178	1337421
1843	302332	1337215
1844	302484	1336995
1845	302661	1336890
1846	302810	1336661
1847	302996	1336593
1848	303146	1336367
1849	303315	1336227
1850	303490	1336113
1851	303662	1335982
1852	303836	1335863
1853	303981	1335618
1854	304156	1335500
1855	304326	1335362
1856	304483	1335171
1857	304658	1335054
1858	304830	1334925
1859	304980	1334699
1860	305150	1334564
1861	305302	1334344
1862	305450	1334113
1863	305606	1333911
1864	305791	1333841
1865	305961	1333703
1866	306133	1333576
1867	306303	1333438
1868	306471	1333291
1869	306645	1333168
1870	306809	1333007
1871	306981	1332877
1872	307156	1332762
1873	307327	1332628
1874	307512	1332553
1875	307684	1332426
1876	307856	1332294
1877	308029	1332170
1878	308204	1332051
1879	308347	1331800
1880	308517	1331660
1881	308670	1331451
1882	308840	1331311
1883	308991	1331089
1884	309168	1330983
1885	309348	1330888
1886	309519	1330753
1887	309693	1330633
1888	309863	1330492
1889	310007	1330242
1890	310181	1330121
1891	310352	1329986
1892	310521	1329847
1893	310681	1329663
1894	310835	1329456
1895	310995	1329274
1896	311164	1329131
1897	311334	1328995
1898	311505	1328858
1899	311677	1328730
1900	311844	1328577
1901	312018	1328457
1902	312156	1328181
1903	312326	1328043
1904	312500	1327920
1905	312650	1327698
1906	312837	1327633
1907	313011	1327511
1908	313183	1327379
1909	313331	1327145
1910	313507	1327033
1911	313675	1326886
1912	313842	1326734
1913	313991	1326507
1914	314152	1326328
1915	314320	1326183
1916	314494	1326060
1917	314643	1325834
1918	314798	1325632
1919	314966	1325483
1920	315140	1325359
1921	315303	1325193
1922	315450	1324957
1923	315602	1324742
1924	315771	1324600
1925	315918	1324365
1926	316098	1324265
1927	316248	1324044
1928	316439	1323991
1929	316584	1323749
1930	316755	1323612
1931	316926	1323480
1932	317072	1323240
1933	317226	1323034
1934	317395	1322892
1935	317573	1322783
1936	317763	1322729
1937	317909	1322490
1938	318076	1322340
1939	318244	1322189
1940	318393	1321965
1941	318569	1321848
1942	318717	1321617
1943	318889	1321486
1944	319058	1321344
1945	319231	1321216
1946	319407	1321102
1947	319596	1321042
1948	319750	1320834
1949	319919	1320692
1950	320090	1320558
1951	320263	1320431
1952	320437	1320305
1953	320594	1320112
1954	320744	1319894
1955	320909	1319730
1956	321068	1319545
1957	321243	1319426
1958	321410	1319274
1959	321568	1319085
1960	321740	1318954
1961	321913	1318829
1962	322084	1318691
1963	322250	1318538
1964	322419	1318394
1965	322590	1318255
1966	322775	1318178
1967	322925	1317954
1968	323097	1317824
1969	323267	1317683
1970	323442	1317562
1971	323604	1317391
1972	323779	1317272
1973	323955	1317157
1974	324127	1317025
1975	324317	1316964
1976	324495	1316856
1977	324653	1316670
1978	324822	1316526
1979	324997	1316405
1980	325169	1316273
1981	325345	1316155
1982	325503	1315966
1983	325672	1315822
1984	325839	1315668
1985	326017	1315560
1986	326191	1315435
1987	326362	1315301
1988	326517	1315100
1989	326699	1315004
1990	326848	1314781
1991	327019	1314642
1992	327190	1314508
1993	327358	1314357
1994	327536	1314251
1995	327728	1314196
1996	327880	1313984
1997	328055	1313862
1998	328228	1313736
1999	328380	1313522
2000	328532	1313310
2001	328702	1313168
2002	328880	1313058
2003	329029	1312834
2004	329193	1312669
2005	329376	1312581
2006	329534	1312391
2007	329685	1312174
2008	329829	1311928
2009	330000	1311791
2010	330171	1311657
2011	330322	1311439
2012	330478	1311242
2013	330621	1310994
2014	330781	1310813
2015	330926	1310572
2016	331075	1310348
2017	331240	1310191
2018	331411	1310050
2019	331584	1309924
2020	331748	1309758
2021	331920	1309623
2022	332071	1309409
2023	332256	1309326
2024	332433	1309212
2025	332602	1309068
2026	332752	1308849
2027	332903	1308632
2028	333076	1308502
2029	333230	1308300
2030	333401	1308161
2031	333575	1308036
2032	333756	1307939
2033	333930	1307812
2034	334104	1307685
2035	334276	1307553
2036	334422	1307317
2037	334568	1307083
2038	334735	1306928
2039	334889	1306725
2040	335057	1306576
2041	335207	1306356
2042	335392	1306275
2043	335565	1306145
2044	335718	1305937
2045	335896	1305827
2046	336072	1305708
2047	336243	1305568
2048	336418	1305450
2049	336591	1305318
2050	336765	1305193
2051	336907	1304942
2052	337084	1304829
2053	337251	1304674
2054	337446	1304628
2055	337618	1304493
2056	337789	1304356
2057	337944	1304157
2058	338110	1303999
2059	338294	1303909
2060	338461	1303757
2061	338629	1303608
2062	338797	1303459
2063	338971	1303333
2064	339119	1303103
2065	339266	1302874
2066	339441	1302752
2067	339590	1302528
2068	339761	1302392
2069	339936	1302267
2070	340094	1302079
2071	340269	1301959
2072	340414	1301720
2073	340590	1301599
2074	340747	1301408
2075	340916	1301261
2076	341091	1301139
2077	341238	1300910
2078	341405	1300757
2079	341590	1300673
2080	341769	1300564
2081	341937	1300413
2082	342106	1300269
2083	342255	1300046
2084	342426	1299907
2085	342583	1299715
2086	342756	1299585
2087	342905	1299363
2088	343070	1299200
2089	343220	1298982
2090	343389	1298838
2091	343553	1298673
2092	343725	1298538
2093	343897	1298402
2094	344068	1298262
2095	344212	1298023
2096	344392	1297917
2097	344561	1297770
2098	344738	1297655
2099	344931	1297598
2100	345076	1297363
2101	345244	1297211
2102	345398	1297011
2103	345563	1296850
2104	345731	1296698
2105	345889	1296510
2106	346075	1296428
2107	346239	1296261
2108	346411	1296126
2109	346574	1295958
2110	346751	1295842
2111	346923	1295705
2112	347073	1295489
2113	347241	1295337
2114	347414	1295206
2115	347585	1295067
2116	347754	1294921
2117	347912	1294733
2118	348084	1294598
2119	348259	1294473
2120	348401	1294228
2121	348580	1294118
2122	348732	1293908
2123	348883	1293694
2124	349030	1293467
2125	349180	1293248
2126	349328	1293026
2127	349478	1292806
2128	349647	1292660
2129	349796	1292440
2130	349988	1292378
2131	350152	1292214
2132	350313	1292036
2133	350457	1291799
2134	350628	1291658
2135	350796	1291507
2136	350968	1291375
2137	351135	1291218
2138	351305	1291077
2139	351477	1290939
2140	351643	1290784
2141	351836	1290723
2142	352001	1290561
2143	352166	1290399
2144	352308	1290156
2145	352466	1289967
2146	352625	1289783
2147	352774	1289565
2148	352926	1289356
2149	353094	1289204
2150	353262	1289054
2151	353434	1288920
2152	353611	1288800
2153	353779	1288651
2154	353933	1288450
2155	354090	1288259
2156	354264	1288131
2157	354436	1287995
2158	354584	1287770
2159	354752	1287621
2160	354928	1287500
2161	355079	1287287
2162	355250	1287147
2163	355403	1286940
2164	355570	1286788
2165	355717	1286562
2166	355855	1286301
2167	356031	1286181
2168	356210	1286067
2169	356368	1285884
2170	356534	1285726
2171	356709	1285598
2172	356881	1285461
2173	357052	1285324
2174	357203	1285113
2175	357355	1284904
2176	357530	1284778
2177	357706	1284654
2178	357894	1284577
2179	358049	1284379
2180	358231	1284279
2181	358402	1284137
2182	358551	1283918
2183	358721	1283775
2184	358894	1283642
2185	359051	1283453
2186	359222	1283313
2187	359376	1283111
2188	359559	1283013
2189	359730	1282872
2190	359879	1282655
2191	360044	1282492
2192	360222	1282379
2193	360399	1282261
2194	360546	1282034
2195	360718	1281898
2196	360885	1281742
2197	361056	1281602
2198	361229	1281467
2199	361399	1281326
2200	361576	1281204
2201	361750	1281075
2202	361932	1280973
2203	362084	1280766
2204	362255	1280626
2205	362427	1280490
2206	362583	1280296
2207	362747	1280129
2208	362912	1279969
2209	363084	1279833
2210	363257	1279699
2211	363415	1279512
2212	363587	1279374
2213	363754	1279220
2214	363924	1279076
2215	364118	1279015
2216	364293	1278888
2217	364464	1278746
2218	364606	1278504
2219	364744	1278248
2220	364928	1278152
2221	365101	1278020
2222	365268	1277864
2223	365422	1277665
2224	365595	1277528
2225	365756	1277353
2226	365925	1277205
2227	366077	1276998
2228	366238	1276825
2229	366385	1276600
2230	366539	1276399
2231	366715	1276273
2232	366861	1276048
2233	367035	1275915
2234	367203	1275766
2235	367379	1275640
2236	367556	1275520
2237	367736	1275412
2238	367892	1275217
2239	368056	1275054
2240	368219	1274885
2241	368367	1274664
2242	368541	1274531
2243	368710	1274383
2244	368886	1274259
2245	369059	1274124
2246	369211	1273919
2247	369361	1273704
2248	369527	1273548
2249	369692	1273383
2250	369863	1273245
2251	370032	1273094
2252	370207	1272969
2253	370377	1272824
2254	370549	1272686
2255	370719	1272540
2256	370887	1272389
2257	371042	1272191
2258	371220	1272074
2259	371406	1271986
2260	371564	1271798
2261	371737	1271665
2262	371909	1271526
2263	372083	1271394
2264	372252	1271248
2265	372420	1271093
2266	372593	1270960
2267	372767	1270827
2268	372915	1270608
2269	373058	1270372
2270	373213	1270174
2271	373379	1270016
2272	373552	1269881
2273	373732	1269771
2274	373903	1269628
2275	374074	1269485
2276	374249	1269357
2277	374425	1269231
2278	374595	1269086
2279	374767	1268947
2280	374934	1268793
2281	375086	1268588
2282	375261	1268460
2283	375426	1268296
2284	375594	1268145
2285	375744	1267932
2286	375904	1267752
2287	376069	1267591
2288	376225	1267399
2289	376389	1267232
2290	376558	1267085
2291	376706	1266865
2292	376892	1266772
2293	377058	1266612
2294	377237	1266500
2295	377410	1266364
2296	377562	1266157
2297	377733	1266016
2298	377910	1265893
2299	378082	1265755
2300	378237	1265558
2301	378420	1265455
2302	378572	1265250
2303	378741	1265102
2304	378911	1264957
2305	379089	1264837
2306	379244	1264640
2307	379413	1264492
2308	379564	1264282
2309	379710	1264057
2310	379882	1263919
2311	380048	1263759
2312	380234	1263666
2313	380417	1263565
2314	380567	1263351
2315	380737	1263207
2316	380890	1263005
2317	381065	1262874
2318	381238	1262740
2319	381416	1262619
2320	381590	1262486
2321	381766	1262361
2322	381940	1262229
2323	382104	1262061
2324	382258	1261862
2325	382416	1261679
2326	382581	1261517
2327	382729	1261297
2328	382879	1261086
2329	383039	1260905
2330	383212	1260769
2331	383384	1260631
2332	383547	1260461
2333	383710	1260292
2334	383867	1260103
2335	384039	1259963
2336	384228	1259882
2337	384402	1259748
2338	384572	1259602
2339	384729	1259414
